id	pop	DAF0f	DAF4f	p0	pi	di	d0	chr	mi	m0	recomb
FBgn0027835	RAL	10;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	18;7;2;0;1;0;3;1;0;0;0;1;0;1;0;2;1;0;1;1	39.0	12.0	34.0	31.0	2R	2496	596	3.145461328
FBgn0027836	RAL	3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;3;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	14.0	4.0	10.0	23.0	2R	1271	354	3.145461328
FBgn0027841	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1	11.0	4.0	7.0	22.0	3R	831	201	2.937981764
FBgn0027843	RAL	8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0	6.0	10.0	6.0	6.0	3L	655	141	1.453742946
FBgn0027844	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0	11.0	2.0	1.0	10.0	2L	523	137	2.2282263159999998
FBgn0027864	RAL	8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1	8.0	9.0	11.0	9.0	X	669	130	6.419652191
FBgn0027865	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0	8.0	3.0	29.0	16.0	3R	553	126	2.176282788
FBgn0027866	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3R	2424	611	0.0
FBgn0027868	RAL	13;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1	19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4	26.0	18.0	37.0	39.0	2L	1594	384	3.4009770089999996
FBgn0027872	RAL	3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8.0	4.0	4.0	5.0	2R	532	108	3.036997144
FBgn0027873	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1	7.0	5.0	4.0	28.0	3R	1465	320	1.196955534
FBgn0027885	RAL	4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;1;3;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0	15.0	5.0	7.0	27.0	2L	1027	229	1.64185097
FBgn0027889	RAL	11;2;0;0;1;0;1;0;0;0;2;1;0;0;0;1;1;0;0;0	14;0;1;1;3;1;2;0;1;1;0;1;0;0;1;0;0;0;0;0	26.0	20.0	24.0	30.0	3R	1155	302	3.590866601
FBgn0027903	RAL	3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1	9.0	4.0	6.0	21.0	3L	813	216	1.384517091
FBgn0027929	RAL	14;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1	5;1;2;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0	12.0	18.0	17.0	20.0	2L	769	172	1.64185097
FBgn0027930	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3R	773	193	0.0
FBgn0027932	RAL	15;6;1;1;0;0;1;0;1;5;0;0;0;1;0;1;0;0;1;2	7;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0	13.0	35.0	26.0	19.0	2L	1658	436	2.345501386
FBgn0027945	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	317	80	0.069225855
FBgn0027948	RAL	10;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	20;3;3;0;1;0;2;1;1;0;0;0;1;2;0;0;0;1;0;1	36.0	13.0	36.0	98.0	3R	3975	997	0.7616989759999999
FBgn0027949	RAL	5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	8.0	13.0	25.0	2L	725	195	0.11727506900000001
FBgn0027950	RAL	3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0	7.0	4.0	6.0	9.0	3R	653	181	0.0
FBgn0027951	RAL	5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	7.0	7.0	27.0	3R	1775	467	0.0
FBgn0028292	RAL	8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3	7.0	9.0	4.0	23.0	X	1052	260	2.9837820039999996
FBgn0028325	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	5.0	1.0	1.0	0.0	X	857	214	3.797540733
FBgn0028327	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	1.0	0.0	1.0	X	580	157	7.3238285560000005
FBgn0028331	RAL	4;0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;0;0;0	4;2;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1	12.0	10.0	27.0	24.0	X	1224	334	5.696311099
FBgn0028336	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3	13.0	1.0	88.0	70.0	X	951	255	3.526287823
FBgn0028341	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;1;4;0;1;0;0;0;1;0;0;0;1;2;0;0;1;0	16.0	4.0	37.0	25.0	X	1590	433	3.164617277
FBgn0028342	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	5.0	0.0	0.0	5.0	X	303	87	2.802946731
FBgn0028343	RAL	8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0	7.0	9.0	48.0	44.0	X	2253	579	0.7233410920000001
FBgn0028360	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	6.0	5.0	145.0	74.0	X	1333	336	3.526287823
FBgn0028369	RAL	2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	4;0;0;0;0;0;0;0;4;0;0;0;1;1;0;0;0;2;2;3	17.0	5.0	78.0	100.0	X	1851	501	2.622111458
FBgn0028370	RAL	13;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0	23;3;0;1;0;1;0;0;0;0;0;0;0;1;1;1;2;2;3;2	40.0	17.0	6.0	45.0	2L	1932	543	0.586375346
FBgn0028371	RAL	35;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1	36;17;10;7;4;6;6;4;5;6;7;6;5;2;4;2;8;4;2;3	144.0	40.0	160.0	124.0	2R	5764	1600	2.277747858
FBgn0028372	RAL	7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;1;0;2;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1	12.0	8.0	2.0	13.0	2R	1059	276	1.301570205
FBgn0028374	RAL	5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	6.0	4.0	8.0	3R	365	100	0.326442418
FBgn0028375	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0	8.0	3.0	3.0	7.0	2L	680	199	1.524575901
FBgn0028377	RAL	3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	4.0	1.0	0.0	3L	76	20	1.246065382
FBgn0028379	RAL	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	5.0	22.0	9.0	3L	427	93	1.8690980730000002
FBgn0028380	RAL	14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	15.0	11.0	20.0	3L	701	152	0.6922585459999999
FBgn0028381	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1	5;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1	13.0	3.0	1.0	11.0	3R	591	144	1.84984037
FBgn0028382	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0	6.0	4.0	1.0	14.0	2R	589	132	0.542320919
FBgn0028387	RAL	2;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0	8;2;2;0;4;0;0;0;5;0;0;2;1;1;3;0;0;1;0;1	30.0	6.0	8.0	18.0	2L	1576	362	1.64185097
FBgn0028394	RAL	7;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	9;0;2;0;0;0;1;1;0;0;1;0;1;0;0;1;0;2;0;2	20.0	9.0	1.0	14.0	2L	807	203	4.80827784
FBgn0028396	RAL	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	1.0	14.0	2.0	3R	250	55	1.305769673
FBgn0028397	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	1111	299	0.904176365
FBgn0028398	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9.0	1.0	5.0	7.0	2L	329	77	5.746478395
FBgn0028399	RAL	6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;3;0;0;1;0;0;0;0;0;0;0;1;1;1;3;0;0;1;0	16.0	8.0	3.0	16.0	3L	954	217	3.322841018
FBgn0028400	RAL	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0	5.0	5.0	0.0	11.0	3R	900	244	0.0
FBgn0028402	RAL	2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1	8.0	4.0	3.0	21.0	3L	930	246	0.276903418
FBgn0028406	RAL	8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1	5;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0	9.0	11.0	10.0	13.0	2L	861	184	0.938200554
FBgn0028407	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1	3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0	7.0	4.0	3.0	7.0	2R	512	123	8.243277962999999
FBgn0028408	RAL	5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	6.0	1.0	8.0	2R	1059	298	0.6507851020000001
FBgn0028410	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0	8.0	5.0	38.0	23.0	2L	750	181	5.042827979
FBgn0028411	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	3.0	2.0	2R	274	51	5.857065921
FBgn0028412	RAL	5;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0	1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1	4.0	8.0	52.0	22.0	2L	702	157	0.938200554
FBgn0028415	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	6.0	1.0	3L	99	26	0.138451709
FBgn0028418	RAL	3;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0	10.0	6.0	7.0	4.0	3L	306	78	1.107613673
FBgn0028421	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	1977	420	5.42505819
FBgn0028422	RAL	5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1	16.0	6.0	7.0	34.0	3R	1759	389	0.652884836
FBgn0028424	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	1.0	3.0	3.0	4.0	2R	858	175	8.134813779
FBgn0028425	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	11;3;0;3;2;0;0;0;0;0;0;1;0;1;0;0;2;0;0;2	25.0	3.0	19.0	22.0	2L	951	272	2.931876732
FBgn0028426	RAL	8;0;2;3;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0	8;0;2;3;1;1;0;1;1;1;1;1;0;0;2;2;0;2;0;0	26.0	19.0	15.0	42.0	2R	1443	376	3.253925512
FBgn0028427	RAL	5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7.0	6.0	1.0	15.0	3L	875	200	0.069225855
FBgn0028429	RAL	6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	8.0	50.0	12.0	3L	597	142	1.107613673
FBgn0028430	RAL	14;2;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	20.0	26.0	12.0	2L	309	70	1.64185097
FBgn0028434	RAL	2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0	9.0	5.0	0.0	22.0	2R	496	128	1.4100343880000001
FBgn0028436	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	2.0	8.0	19.0	3R	789	179	0.0
FBgn0028467	RAL	9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;0;2;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0	18.0	11.0	11.0	42.0	2L	1890	436	3.7528022169999997
FBgn0028468	RAL	5;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0	8;1;0;2;0;0;1;0;1;0;0;0;2;0;0;0;0;2;0;1	18.0	9.0	6.0	19.0	3R	903	259	3.1556100430000003
FBgn0028471	RAL	16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	12.0	17.0	41.0	48.0	3R	1915	472	1.4145838119999998
FBgn0028473	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;2;1;1;2;1;1;2;1;2;0;0;0;0;0;0;0;0;0	16.0	3.0	4.0	9.0	2R	1233	294	2.4946762259999997
FBgn0028474	RAL	10;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0	6;1;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0	14.0	15.0	16.0	35.0	X	1894	440	3.255034914
FBgn0028475	RAL	6;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0	9;0;0;0;0;0;0;3;1;0;1;0;0;0;1;0;0;1;0;1	17.0	12.0	26.0	22.0	3R	1605	410	2.937981764
FBgn0028476	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3R	2080	534	0.870513115
FBgn0028479	RAL	12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	13;3;2;4;0;0;0;0;4;0;4;5;0;0;0;0;0;1;1;4	41.0	14.0	2.0	25.0	2L	1483	432	4.92555291
FBgn0028480	RAL	3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0	2;1;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0	8.0	6.0	5.0	9.0	X	834	217	5.696311099
FBgn0028481	RAL	10;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1	15;3;7;2;3;5;2;3;0;3;0;0;1;2;0;2;0;0;1;0	49.0	16.0	59.0	45.0	2L	1742	518	3.0491518010000003
FBgn0028482	RAL	7;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0	19;5;0;1;0;2;2;0;0;0;0;0;0;0;2;0;0;1;0;2	34.0	10.0	54.0	23.0	2L	1372	339	5.746478395
FBgn0028484	RAL	24;2;2;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;2	16;8;8;3;1;2;1;2;3;3;3;0;1;2;2;0;1;0;1;3	60.0	35.0	15.0	21.0	3L	2054	559	2.838260037
FBgn0028487	RAL	12;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1	5;3;3;1;1;0;0;1;2;0;0;1;1;0;1;0;1;1;0;0	21.0	18.0	16.0	24.0	3R	1545	324	0.870513115
FBgn0028490	RAL	14;1;2;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	15;2;1;1;6;1;2;0;1;1;0;0;0;1;0;1;2;0;0;0	34.0	23.0	24.0	32.0	2L	1343	465	0.938200554
FBgn0028491	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0	7.0	3.0	17.0	24.0	X	1580	404	0.994594001
FBgn0028494	RAL	3;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0	8;2;1;0;1;1;0;2;2;1;1;2;1;1;0;1;1;0;2;2	29.0	9.0	8.0	18.0	2R	1507	401	3.036997144
FBgn0028496	RAL	28;4;0;1;0;1;4;0;1;0;1;0;0;0;0;0;0;1;1;0	48;8;9;4;3;4;1;7;2;2;4;0;1;0;2;4;0;1;1;1	102.0	42.0	10.0	60.0	2R	3625	961	3.253925512
FBgn0028497	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0	20.0	4.0	6.0	22.0	2R	1460	328	0.86771347
FBgn0028499	RAL	11;5;2;0;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0	18;8;3;0;1;0;5;2;0;4;1;1;0;1;0;0;0;1;1;0	46.0	23.0	9.0	19.0	3R	1326	357	8.378688735
FBgn0028500	RAL	8;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0	4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	11.0	13.0	22.0	65.0	3L	2681	713	0.0
FBgn0028504	RAL	26;4;3;0;4;0;1;0;3;1;0;0;1;0;2;1;1;0;1;3	15;3;5;2;2;1;1;2;0;2;0;3;1;0;0;1;3;1;0;2	44.0	51.0	37.0	18.0	3L	1330	303	4.4304546910000004
FBgn0028506	RAL	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0	2.0	1.0	0.0	3.0	2L	244	60	3.518252078
FBgn0028507	RAL	3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;4;3;1;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0	15.0	4.0	1.0	5.0	2L	649	153	1.055475623
FBgn0028509	RAL	7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	16;4;3;2;1;3;0;1;0;0;0;1;3;1;1;1;0;0;0;1	38.0	10.0	4.0	30.0	2L	1904	509	2.2282263159999998
FBgn0028513	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0	7.0	2.0	16.0	30.0	2L	960	244	3.635527148
FBgn0028514	RAL	19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4	4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	26.0	124.0	40.0	2L	1767	424	0.820925485
FBgn0028515	RAL	7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	4;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3	12.0	9.0	5.0	11.0	2L	691	162	1.524575901
FBgn0028516	RAL	6;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;2;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1	11.0	9.0	6.0	17.0	2L	922	243	3.7528022169999997
FBgn0028518	RAL	7;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2	8;0;4;4;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1	22.0	12.0	9.0	28.0	2L	1032	255	2.110951247
FBgn0028519	RAL	12;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	12;3;0;1;2;0;0;1;1;0;1;1;0;2;1;3;0;0;1;1	30.0	15.0	41.0	46.0	2L	1295	344	3.16642687
FBgn0028520	RAL	10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	2.0	11.0	26.0	24.0	2L	585	141	0.469100277
FBgn0028523	RAL	12;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	4;4;1;1;1;0;1;2;0;1;2;0;0;0;0;1;0;0;0;0	18.0	14.0	4.0	11.0	2L	884	164	3.987352355
FBgn0028525	RAL	11;2;3;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;2	1;1;0;0;2;2;0;0;0;0;0;1;0;2;0;0;0;1;0;0	10.0	23.0	48.0	35.0	2L	1100	216	3.518252078
FBgn0028526	RAL	6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	6;0;0;0;2;1;0;0;0;0;0;0;1;0;2;1;0;1;1;1	16.0	10.0	30.0	13.0	2L	649	168	1.876401108
FBgn0028527	RAL	19;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1	8;0;1;0;0;1;0;0;0;1;0;0;0;1;0;2;0;0;0;1	15.0	22.0	4.0	15.0	2L	981	271	1.993676178
FBgn0028530	RAL	6;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0	2;0;4;4;2;2;1;1;0;1;0;2;0;0;2;1;0;0;0;0	22.0	9.0	24.0	17.0	2L	762	184	1.64185097
FBgn0028531	RAL	10;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1	8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1	14.0	14.0	61.0	21.0	2L	969	254	1.64185097
FBgn0028532	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	6;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0	11.0	6.0	5.0	13.0	2L	486	104	2.2282263159999998
FBgn0028533	RAL	6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1	5.0	7.0	8.0	6.0	2L	569	137	2.2282263159999998
FBgn0028534	RAL	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;6;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0	13.0	5.0	5.0	7.0	2L	558	125	2.2282263159999998
FBgn0028538	RAL	10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	15;4;1;2;3;0;0;0;2;0;1;0;0;0;1;0;0;2;5;1	37.0	11.0	7.0	56.0	2L	3168	720	3.987352355
FBgn0028539	RAL	31;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1	19;1;0;1;3;0;0;0;2;0;0;1;0;0;0;1;0;0;0;4	32.0	38.0	71.0	63.0	2L	3057	701	3.987352355
FBgn0028540	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0	8.0	4.0	2.0	5.0	2L	602	133	3.987352355
FBgn0028541	RAL	8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	12;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3	20.0	8.0	4.0	25.0	2L	1217	301	3.987352355
FBgn0028542	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;0;0;0;1;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0	14.0	5.0	20.0	19.0	2L	852	203	1.64185097
FBgn0028543	RAL	12;3;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0	7;4;3;1;0;0;1;0;1;2;1;1;0;0;1;0;0;0;0;2	24.0	18.0	4.0	16.0	2L	811	195	1.64185097
