id	pop	DAF0f	DAF4f	p0	pi	di	d0	chr	name	mi	m0	recomb
FBgn0004611	ZI	11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	23;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1	33.0	11.0	12.0	37.0	2L	Plc21C	2516	619	0.234550139
FBgn0004618	RAL	7;1;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1	8;1;1;0;2;3;1;0;0;0;2;0;0;0;0;0;0;1;0;2	21.0	14.0	108.0	43.0	3R	gl	1855	0	3.80849488
FBgn0004618	ZI	21;3;3;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0	37;4;3;0;1;0;1;0;0;0;0;0;1;1;2;2;1;0;0;2	55.0	31.0	107.0	38.0	3R	gl	1855	0	3.80849488
FBgn0004619	RAL	15;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	25;4;3;1;1;0;0;2;1;0;0;1;0;1;0;0;0;0;1;0	40.0	22.0	3.0	29.0	3L	GluRIA	1924	457	0.6922585459999999
FBgn0004619	ZI	24;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	34;6;5;2;0;1;0;0;0;1;0;0;0;2;1;0;0;0;0;2	54.0	28.0	6.0	27.0	3L	GluRIA	1924	457	0.6922585459999999
FBgn0004620	RAL	7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;3;2;0;1;0;0;2;3;3;3;1;0;2;0;0;0;0;0;2	32.0	7.0	7.0	25.0	2L	GluRIIA	1767	370	4.221902494
FBgn0004620	ZI	19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	45;12;6;5;6;2;2;3;1;3;1;0;1;0;0;0;2;0;1;1	91.0	21.0	6.0	19.0	2L	GluRIIA	1767	370	4.221902494
FBgn0004622	RAL	7;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0	4;2;1;0;0;2;0;1;0;2;1;1;0;0;0;0;0;0;0;0	14.0	12.0	3.0	14.0	3R	TkR99D	1558	0	2.393911067
FBgn0004622	ZI	28;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	27;6;1;0;1;1;0;0;1;0;2;0;2;0;1;0;0;0;1;1	44.0	30.0	3.0	10.0	3R	TkR99D	1558	0	2.393911067
FBgn0004623	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0	4.0	1.0	0.0	5.0	3L	Gbeta76C	690	153	2.353679055
FBgn0004623	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0	11.0	2.0	0.0	5.0	3L	Gbeta76C	690	153	2.353679055
FBgn0004629	RAL	2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0	2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1	6.0	4.0	13.0	4.0	3R	Cys	306	0	1.958654509
FBgn0004629	ZI	5;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	3;1;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1	10.0	9.0	12.0	4.0	3R	Cys	306	0	1.958654509
FBgn0004635	RAL	5;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0	7;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1	17.0	10.0	6.0	12.0	3L	rho	688	176	3.6689702910000004
FBgn0004635	ZI	14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0	16;3;1;0;0;1;1;0;1;1;0;0;0;0;1;2;0;1;0;0	28.0	17.0	6.0	11.0	3L	rho	688	176	3.6689702910000004
FBgn0004636	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	4.0	1.0	0.0	1.0	3L	R	442	91	3.1843893089999997
FBgn0004636	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1	11.0	1.0	0.0	0.0	3L	R	442	91	3.1843893089999997
FBgn0004638	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	0.0	0.0	2.0	2R	drk	509	91	1.73542694
FBgn0004638	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8.0	0.0	0.0	2.0	2R	drk	509	91	1.73542694
FBgn0004643	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;2;1;0;0;0;0;0;0;0;0;0;1;2;1;1;0;1	13.0	4.0	11.0	29.0	X	Zw10	1356	334	3.9783760060000004
FBgn0004643	ZI	23;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	36;7;3;1;1;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1	54.0	27.0	11.0	24.0	X	Zw10	1356	334	3.9783760060000004
FBgn0004644	RAL	3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1	7;1;0;1;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1	15.0	5.0	29.0	17.0	3R	hh	1081	287	3.1556100430000003
FBgn0004644	ZI	12;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	20;4;4;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1	33.0	15.0	28.0	14.0	3R	hh	1081	287	3.1556100430000003
FBgn0004646	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3	9.0	0.0	2.0	10.0	X	ogre	856	179	4.7017170980000005
FBgn0004646	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	22;2;1;2;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0	31.0	0.0	2.0	9.0	X	ogre	856	179	4.7017170980000005
FBgn0004647	RAL	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;5;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;2	22.0	5.0	530.0	185.0	X	N	5294	1166	3.435870187
FBgn0004647	ZI	16;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1	93;13;7;2;2;1;2;2;2;1;1;1;2;2;3;3;0;0;5;15	157.0	19.0	534.0	163.0	X	N	5294	1166	3.435870187
FBgn0004648	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	svr	2769	643	0.0
FBgn0004648	ZI	16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	11;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	19.0	16.0	20.0	52.0	X	svr	2769	643	0.0
FBgn0004649	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	yl	3795	890	4.430464188
FBgn0004649	ZI	75;4;5;1;1;1;0;0;0;0;0;0;2;0;0;1;0;2;0;8	56;10;6;3;4;3;1;1;1;2;1;0;4;1;1;0;1;5;1;5	106.0	100.0	634.0	144.0	X	yl	3795	890	4.430464188
FBgn0004650	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	fs(1)N	3947	1053	0.36167054600000004
FBgn0004650	ZI	77;1;3;1;1;2;0;1;0;1;1;0;0;0;0;0;0;0;1;4	28;1;3;0;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;5	42.0	93.0	87.0	74.0	X	fs(1)N	3947	1053	0.36167054600000004
FBgn0004652	RAL	15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	11;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1	19.0	16.0	6.0	16.0	3R	fru	2766	0	1.5233979519999998
FBgn0004652	ZI	30;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	35;5;4;1;1;4;1;0;0;0;1;0;0;0;0;1;1;1;2;1	58.0	35.0	6.0	21.0	3R	fru	2766	0	1.5233979519999998
FBgn0004654	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	Pgd	923	243	0.0
FBgn0004654	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0	6.0	0.0	6.0	12.0	X	Pgd	923	243	0.0
FBgn0004655	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	wapl	4350	723	0.0
FBgn0004655	ZI	41;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0	33;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0	41.0	45.0	153.0	102.0	X	wapl	4350	723	0.0
FBgn0004656	RAL	3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;1;2;3;3;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0	20.0	4.0	24.0	43.0	X	fs(1)h	5120	922	2.3508585490000002
FBgn0004656	ZI	20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	47;9;2;1;7;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1	70.0	22.0	30.0	53.0	X	fs(1)h	5120	922	2.3508585490000002
FBgn0004657	RAL	2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;1;2;2;0;2;1;0;0;0;1;0;1;0;0;1;1;1;0;1	23.0	4.0	36.0	27.0	X	mys	1664	356	2.3508585490000002
FBgn0004657	ZI	9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	26;2;3;0;1;2;0;1;3;0;0;0;0;1;2;1;0;0;1;3	46.0	10.0	37.0	22.0	X	mys	1664	356	2.3508585490000002
FBgn0004666	RAL	7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0	12.0	7.0	1.0	8.0	3R	sim	1331	337	1.632212091
FBgn0004666	ZI	14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	42;6;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0	53.0	16.0	1.0	11.0	3R	sim	1331	337	1.632212091
FBgn0004687	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	0.0	0.0	3.0	X	Mlc-c	415	0	3.255034914
FBgn0004687	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0	12.0	1.0	0.0	2.0	X	Mlc-c	415	0	3.255034914
FBgn0004698	RAL	23;4;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;2	16;4;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;2	32.0	35.0	27.0	58.0	2R	mus210	2476	609	1.301570205
FBgn0004698	ZI	72;4;4;2;4;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1	43;12;2;3;2;3;0;0;2;1;0;1;2;1;0;0;1;0;2;5	80.0	91.0	27.0	50.0	2R	mus210	2476	609	1.301570205
FBgn0004777	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	2.0	2.0	3R	Ccp84Ag	370	133	0.0
FBgn0004777	ZI	6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	8.0	3.0	10.0	3R	Ccp84Ag	370	133	0.0
FBgn0004778	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	5.0	2.0	5.0	3R	Ccp84Af	354	0	0.0
FBgn0004778	ZI	9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1	8.0	9.0	3.0	5.0	3R	Ccp84Af	354	0	0.0
FBgn0004779	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	2.0	1.0	8.0	3R	Ccp84Ae	455	0	0.0
FBgn0004779	ZI	6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0	9.0	9.0	2.0	14.0	3R	Ccp84Ae	455	0	0.0
FBgn0004780	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	1.0	3R	Ccp84Ad	392	127	0.0
FBgn0004780	ZI	13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	14;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	19.0	16.0	1.0	12.0	3R	Ccp84Ad	392	127	0.0
FBgn0004781	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	2.0	4.0	11.0	3R	Ccp84Ac	528	0	0.0
FBgn0004781	ZI	3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	5.0	6.0	19.0	3R	Ccp84Ac	528	0	0.0
FBgn0004782	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	1.0	1.0	3R	Ccp84Ab	511	0	0.0
FBgn0004782	ZI	5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0	1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	5.0	7.0	4.0	15.0	3R	Ccp84Ab	511	0	0.0
FBgn0004783	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	0.0	0.0	3R	Ccp84Aa	406	132	0.0
FBgn0004783	ZI	13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	9.0	14.0	12.0	19.0	3R	Ccp84Aa	406	132	0.0
FBgn0004784	RAL	10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	7;6;1;0;0;1;1;1;0;1;1;2;1;2;1;0;1;1;1;0	28.0	11.0	5.0	21.0	2R	inaC	1373	289	2.0608194909999997
FBgn0004784	ZI	24;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	26;6;2;1;0;2;2;4;2;1;1;2;1;0;1;1;0;1;2;1	56.0	29.0	6.0	16.0	2R	inaC	1373	289	2.0608194909999997
FBgn0004795	RAL	13;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1	12;5;1;2;1;0;2;1;0;1;0;2;1;1;0;1;0;0;0;2	32.0	19.0	4.0	17.0	2R	retn	1763	469	3.79624643
FBgn0004795	ZI	23;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0	47;8;2;4;3;1;1;0;1;0;0;0;2;1;1;1;3;1;2;1	79.0	28.0	4.0	13.0	2R	retn	1763	469	3.79624643
FBgn0004797	RAL	4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1	11.0	5.0	7.0	29.0	2L	mdy	1189	267	1.64185097
FBgn0004797	ZI	11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	16;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1	25.0	14.0	7.0	25.0	2L	mdy	1189	267	1.64185097
FBgn0004811	RAL	2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	4.0	10.0	11.0	2L	fs(2)ltoPP43	958	102	0.11727506900000001
FBgn0004811	ZI	12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1	10.0	15.0	10.0	11.0	2L	fs(2)ltoPP43	958	102	0.11727506900000001
FBgn0004828	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0	3.0	0.0	13.0	47.0	X	His3.3B	296	95	4.068793642
FBgn0004828	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1	7.0	0.0	13.0	43.0	X	His3.3B	296	95	4.068793642
FBgn0004832	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	113.0	13.0	X	Xpac	718	137	5.605893462999999
FBgn0004832	ZI	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	5.0	1.0	111.0	12.0	X	Xpac	718	137	5.605893462999999
FBgn0004837	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;3;0;0	17.0	2.0	0.0	15.0	2L	Su(H)	1159	259	1.172750693
FBgn0004837	ZI	9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	34;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1	46.0	10.0	0.0	13.0	2L	Su(H)	1159	259	1.172750693
FBgn0004838	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	2.0	3.0	7.0	2L	Hrb27C	840	231	1.876401108
FBgn0004838	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;3;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0	11.0	0.0	3.0	7.0	2L	Hrb27C	840	231	1.876401108
FBgn0004839	RAL	16;3;1;0;1;1;0;0;2;1;0;1;1;0;1;0;0;0;0;0	17;6;2;3;7;4;0;3;1;2;3;0;0;2;2;1;0;0;4;3	60.0	28.0	6.0	39.0	2R	otk	2745	247	2.92853296
FBgn0004839	ZI	49;2;2;2;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0	49;12;3;4;8;3;5;3;2;1;1;2;1;2;2;0;1;2;1;4	106.0	61.0	7.0	35.0	2R	otk	2745	247	2.92853296
FBgn0004841	RAL	11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0	10.0	13.0	2.0	14.0	3R	TkR86C	1408	192	0.979327255
FBgn0004841	ZI	8;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0	14;2;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0	21.0	12.0	2.0	15.0	3R	TkR86C	1408	192	0.979327255
FBgn0004842	RAL	2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	3;3;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0	12.0	5.0	39.0	18.0	3R	RYa-R	1055	217	0.326442418
FBgn0004842	ZI	13;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3	26;3;0;0;4;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0	36.0	22.0	35.0	17.0	3R	RYa-R	1055	217	0.326442418
FBgn0004852	RAL	9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	10;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0	15.0	11.0	19.0	53.0	3L	Ac76E	2510	673	2.9767117460000003
FBgn0004852	ZI	26;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	23;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0	29.0	30.0	19.0	52.0	3L	Ac76E	2510	673	2.9767117460000003
FBgn0004854	RAL	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;1;0;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0	8.0	5.0	3.0	18.0	X	B-H2	1245	307	2.622111458
FBgn0004854	ZI	9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	8;3;1;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0	18.0	10.0	2.0	20.0	X	B-H2	1245	307	2.622111458
FBgn0004855	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	2.0	0.0	0.0	6.0	3R	RpII15	252	51	1.632212091
FBgn0004855	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0	4.0	1.0	0.0	6.0	3R	RpII15	252	51	1.632212091
FBgn0004856	RAL	2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0	9.0	3.0	4.0	13.0	X	Bx42	1251	319	6.96215801
FBgn0004856	ZI	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	30;4;1;1;2;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0	43.0	5.0	4.0	11.0	X	Bx42	1251	319	6.96215801
FBgn0004858	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0	9.0	3.0	29.0	22.0	2L	elB	1428	0	1.64185097
FBgn0004858	ZI	15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1	33;3;4;1;3;1;0;1;0;0;1;0;1;0;0;2;0;1;2;1	54.0	17.0	30.0	23.0	2L	elB	1428	0	1.64185097
FBgn0004860	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	ph-d	4057	479	0.0
FBgn0004860	ZI	20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5	16;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4	24.0	26.0	137.0	138.0	X	ph-d	4057	479	0.0
FBgn0004861	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	ph-p	4172	0	0.0
FBgn0004861	ZI	34;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2	30;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3	38.0	37.0	166.0	110.0	X	ph-p	4172	0	0.0
FBgn0004862	RAL	6;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;0;1;0;0;2;0;0;2;0;1;0;0;1;1;1;0;1;0;0	19.0	9.0	7.0	10.0	3R	bap	737	194	0.108814139
FBgn0004862	ZI	27;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	30;6;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0	44.0	34.0	6.0	10.0	3R	bap	737	194	0.108814139
FBgn0004863	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;1;0;1;2;1;0;0;0;1;0;1;0;0;2;0;1;0;0;0	11.0	4.0	0.0	11.0	3R	C15	646	171	2.829167625
FBgn0004863	ZI	2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	12;2;0;1;1;1;0;0;1;0;0;1;0;0;2;1;0;0;1;1	24.0	3.0	0.0	9.0	3R	C15	646	171	2.829167625
FBgn0004864	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	hop	2770	594	5.42505819
FBgn0004864	ZI	12;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1	57;8;6;3;7;1;1;5;2;1;0;2;1;0;3;0;2;1;2;3	105.0	15.0	14.0	30.0	X	hop	2770	594	5.42505819
FBgn0004865	RAL	4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	7.0	36.0	9.0	3L	Eip78C	1650	390	0.069225855
FBgn0004865	ZI	8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1	12.0	10.0	45.0	23.0	3L	Eip78C	1650	390	0.069225855
FBgn0004867	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	0.0	5.0	9.0	2L	RpS2	587	183	5.394653187
FBgn0004867	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	2L	RpS2	587	183	5.394653187
FBgn0004868	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;1;2;4;2;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1	20.0	0.0	0.0	7.0	2L	Gdi	1042	236	2.345501386
